NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
RESPONSE TO LIPOPOLYSACCHARIDE%GOBP%GO:0032496	RESPONSE TO LIPOPOLYSACCHARIDE%GOBP%GO:0032496		45	0.670866	1.9287452	0.0	0.0033593683	0.14	184	tags=58%, list=19%, signal=68%	
POSITIVE REGULATION OF HEMOPOIESIS%GOBP%GO:1903708	POSITIVE REGULATION OF HEMOPOIESIS%GOBP%GO:1903708		18	0.7495768	1.9274087	0.0010940919	0.0033327348	0.14	117	tags=50%, list=12%, signal=56%	
HALLMARK_IL6_JAK_STAT3_SIGNALING%MSIGDBHALLMARK%HALLMARK_IL6_JAK_STAT3_SIGNALING	HALLMARK_IL6_JAK_STAT3_SIGNALING%MSIGDBHALLMARK%HALLMARK_IL6_JAK_STAT3_SIGNALING		26	0.71296567	1.9228661	0.0	0.003499113	0.149	105	tags=38%, list=11%, signal=42%	
NEUROINFLAMMATION AND GLUTAMATERGIC SIGNALING%WIKIPATHWAYS_20250810%WP5083%HOMO SAPIENS	NEUROINFLAMMATION AND GLUTAMATERGIC SIGNALING%WIKIPATHWAYS_20250810%WP5083%HOMO SAPIENS		15	0.765654	1.9221299	0.0	0.0034707785	0.15	77	tags=40%, list=8%, signal=43%	
RESPONSE TO BACTERIUM%GOBP%GO:0009617	RESPONSE TO BACTERIUM%GOBP%GO:0009617		64	0.6476037	1.9188873	0.0	0.0035255814	0.153	184	tags=52%, list=19%, signal=59%	
GRANULOCYTE CHEMOTAXIS%GOBP%GO:0071621	GRANULOCYTE CHEMOTAXIS%GOBP%GO:0071621		16	0.76636255	1.9186383	0.0021929825	0.003497964	0.155	131	tags=56%, list=14%, signal=64%	
INTERLEUKIN-4 AND INTERLEUKIN-13 SIGNALING%REACTOME%R-HSA-6785807.8	INTERLEUKIN-4 AND INTERLEUKIN-13 SIGNALING%REACTOME%R-HSA-6785807.8		27	0.7105269	1.9139628	0.0	0.0037480928	0.167	82	tags=37%, list=8%, signal=39%	
CELLULAR RESPONSE TO CYTOKINE STIMULUS%GOBP%GO:0071345	CELLULAR RESPONSE TO CYTOKINE STIMULUS%GOBP%GO:0071345		101	0.6356074	1.9134071	0.0	0.003717565	0.169	213	tags=50%, list=22%, signal=58%	
POSITIVE REGULATION OF LEUKOCYTE DIFFERENTIATION%GOBP%GO:1902107	POSITIVE REGULATION OF LEUKOCYTE DIFFERENTIATION%GOBP%GO:1902107		18	0.7495768	1.912313	0.0	0.0037261117	0.172	117	tags=50%, list=12%, signal=56%	
UTERINE NATURAL KILLER CELLS AND PROGESTERONE ESTROGEN AND CHORIONIC GONADOTROPIN%WIKIPATHWAYS_20250810%WP5569%HOMO SAPIENS	UTERINE NATURAL KILLER CELLS AND PROGESTERONE ESTROGEN AND CHORIONIC GONADOTROPIN%WIKIPATHWAYS_20250810%WP5569%HOMO SAPIENS		16	0.7564607	1.9101225	0.0022396417	0.003845937	0.179	149	tags=63%, list=15%, signal=73%	
POSITIVE REGULATION OF INTERLEUKIN-6 PRODUCTION%GOBP%GO:0032755	POSITIVE REGULATION OF INTERLEUKIN-6 PRODUCTION%GOBP%GO:0032755		15	0.78300315	1.9079988	0.0011086474	0.004016469	0.192	125	tags=67%, list=13%, signal=75%	
GRANULOCYTE MIGRATION%GOBP%GO:0097530	GRANULOCYTE MIGRATION%GOBP%GO:0097530		16	0.76636255	1.9052734	0.0	0.004163928	0.202	131	tags=56%, list=14%, signal=64%	
POSITIVE REGULATION OF PHOSPHATIDYLINOSITOL 3-KINASE/PROTEIN KINASE B SIGNAL TRANSDUCTION%GOBP%GO:0051897	POSITIVE REGULATION OF PHOSPHATIDYLINOSITOL 3-KINASE/PROTEIN KINASE B SIGNAL TRANSDUCTION%GOBP%GO:0051897		17	0.75260127	1.9049138	0.0010857764	0.0040933527	0.202	58	tags=41%, list=6%, signal=43%	
BIOLOGICAL PROCESS INVOLVED IN INTERSPECIES INTERACTION BETWEEN ORGANISMS%GOBP%GO:0044419	BIOLOGICAL PROCESS INVOLVED IN INTERSPECIES INTERACTION BETWEEN ORGANISMS%GOBP%GO:0044419		139	0.6199894	1.904399	0.0	0.004042614	0.203	187	tags=43%, list=19%, signal=46%	
RESPONSE TO OTHER ORGANISM%GOBP%GO:0051707	RESPONSE TO OTHER ORGANISM%GOBP%GO:0051707		133	0.62248623	1.9025174	0.0	0.0040446906	0.206	187	tags=44%, list=19%, signal=47%	
RESPONSE TO MOLECULE OF BACTERIAL ORIGIN%GOBP%GO:0002237	RESPONSE TO MOLECULE OF BACTERIAL ORIGIN%GOBP%GO:0002237		48	0.6572579	1.9013244	0.0	0.004064128	0.209	184	tags=56%, list=19%, signal=66%	
CHEMOKINE RECEPTORS BIND CHEMOKINES%REACTOME%R-HSA-380108.6	CHEMOKINE RECEPTORS BIND CHEMOKINES%REACTOME%R-HSA-380108.6		17	0.75962895	1.9005268	0.0	0.004049143	0.212	131	tags=65%, list=14%, signal=74%	
POSITIVE REGULATION OF CELL MOTILITY%GOBP%GO:2000147	POSITIVE REGULATION OF CELL MOTILITY%GOBP%GO:2000147		56	0.64799565	1.8991355	0.0	0.0041001	0.218	131	tags=36%, list=14%, signal=39%	
RESPONSE TO EXTERNAL BIOTIC STIMULUS%GOBP%GO:0043207	RESPONSE TO EXTERNAL BIOTIC STIMULUS%GOBP%GO:0043207		133	0.62248623	1.8965966	0.0	0.004198275	0.226	187	tags=44%, list=19%, signal=47%	
POSITIVE REGULATION OF RESPONSE TO EXTERNAL STIMULUS%GOBP%GO:0032103	POSITIVE REGULATION OF RESPONSE TO EXTERNAL STIMULUS%GOBP%GO:0032103		93	0.63077164	1.8933239	0.0	0.0044205873	0.237	251	tags=58%, list=26%, signal=71%	
POSITIVE REGULATION OF LYMPHOCYTE PROLIFERATION%GOBP%GO:0050671	POSITIVE REGULATION OF LYMPHOCYTE PROLIFERATION%GOBP%GO:0050671		20	0.7136476	1.8914583	0.0	0.00447927	0.242	222	tags=75%, list=23%, signal=95%	
POSITIVE REGULATION OF T CELL ACTIVATION%GOBP%GO:0050870	POSITIVE REGULATION OF T CELL ACTIVATION%GOBP%GO:0050870		30	0.6814933	1.8899949	0.0010245901	0.0045215385	0.246	235	tags=70%, list=24%, signal=90%	
POSITIVE REGULATION OF LOCOMOTION%GOBP%GO:0040017	POSITIVE REGULATION OF LOCOMOTION%GOBP%GO:0040017		56	0.64799565	1.8881087	0.0	0.00462331	0.255	131	tags=36%, list=14%, signal=39%	
INFLAMMATION MEDIATED BY CHEMOKINE AND CYTOKINE SIGNALING PATHWAY%PANTHER PATHWAY%P00031	INFLAMMATION MEDIATED BY CHEMOKINE AND CYTOKINE SIGNALING PATHWAY%PANTHER PATHWAY%P00031		23	0.70408136	1.8875203	0.0	0.0046173935	0.259	216	tags=70%, list=22%, signal=87%	
ACTIVATION OF INNATE IMMUNE RESPONSE%GOBP%GO:0002218	ACTIVATION OF INNATE IMMUNE RESPONSE%GOBP%GO:0002218		31	0.67848897	1.88745	0.0	0.0045523597	0.259	250	tags=74%, list=26%, signal=97%	
